"ID","가맹점ID","거래일자","구매금액","적립포인트","사용포인트"
"Q16276670","A","20140519","18500","92","0"
"Q16276670","A","20140520","109900","549","0"
"Q16276670","A","20140531","280480","1402","0"
"Q16276670","D","20140531","1200","12","0"
"Q16276670","A","20140604","129500","527","0"
"Q16276670","A","20140623","6000","6","0"
"Q16276670","A","20140720","224500","862","22000"
"Q16276670","A","20140721","35800","35","0"
"Q16276670","A","20140730","28890","144","0"
"Q16276670","B","20140825","7300","7","0"
"Q16276670","A","20140924","193600","968","0"
"Q28748454","A","20140724","110000","110","0"
"Q28748454","B","20140820","29910","29","0"
"Q92661712","B","20140403","48250","48","0"
"Q92661712","B","20140404","34140","34","0"
"Q92661712","B","20140417","57000","57","0"
"Q92661712","B","20140504","29100","29","0"
"Q92661712","A","20140509","68000","68","0"
"Q92661712","B","20140515","38500","38","0"
"Q92661712","B","20140522","9480","9","0"
"Q92661712","B","20140527","11930","11","0"
"Q92661712","B","20140613","13610","13","0"
"Q92661712","B","20140619","8260","8","0"
"Q92661712","B","20140622","10250","10","0"
"Q92661712","A","20140630","25000","25","0"
"Q92661712","B","20140721","40650","200","0"
"Q92661712","B","20140724","63400","315","0"
"Q92661712","B","20140728","13580","65","0"
"Q92661712","B","20140802","18420","90","0"
"Q92661712","B","20140808","62050","310","0"
"Q92661712","B","20140816","13800","65","0"
"Q92661712","B","20140819","39000","195","0"
"Q92661712","B","20140904","13280","65","0"
"Q92661712","B","20140906","13940","65","0"
"Q92661712","B","20140915","66640","330","0"
"Q92661712","B","20140921","24800","120","0"
"Q58200991","A","20140401","51400","217","0"
"Q58200991","A","20140405","218500","1092","0"
"Q58200991","A","20140412","24000","120","0"
"Q58200991","D","20140426","12000","180","0"
"Q58200991","A","20140505","13500","67","0"
"Q58200991","A","20140510","10000","10","0"
"Q58200991","D","20140510","3800","38","0"
"Q58200991","A","20140531","62000","62","0"
"Q58200991","A","20140605","152900","152","0"
"Q58200991","A","20140617","43800","73","0"
"Q58200991","B","20140621","39800","39","0"
"Q58200991","A","20140701","21000","65","0"
"Q58200991","A","20140710","9000","9","0"
"Q58200991","A","20140717","133000","665","0"
"Q58200991","A","20140719","13600","68","0"
"Q58200991","B","20140719","79600","79","0"
"Q58200991","A","20140806","32810","164","0"
"Q58200991","B","20140816","119400","119","0"
"Q58200991","A","20140823","56530","282","0"
"Q58200991","A","20140913","180100","900","0"
"Q07117769","A","20140401","10000","10","0"
"Q07117769","A","20140516","80960","80","0"
"Q07117769","A","20140604","65800","329","0"
"Q07117769","A","20140718","87000","435","0"
"Q07117769","A","20140729","26800","26","0"
"Q68015469","A","20140620","48000","48","0"
"Q68015469","E","20140620","25200","252","0"
"Q47605370","B","20140408","76080","380","0"
"Q47605370","B","20140501","136260","675","0"
"Q47605370","C","20140502","1100","3","0"
"Q47605370","C","20140508","2300","10","0"
"Q47605370","B","20140512","113870","565","0"
"Q47605370","C","20140517","3600","18","0"
"Q47605370","B","20140520","66250","330","0"
"Q47605370","B","20140530","80960","400","0"
"Q47605370","B","20140601","14000","70","0"
"Q47605370","B","20140605","118640","590","0"
"Q47605370","B","20140614","77780","385","0"
"Q47605370","B","20140621","55410","275","0"
"Q47605370","B","20140625","33250","165","0"
"Q47605370","B","20140628","83980","415","0"
"Q47605370","B","20140706","61350","305","0"
"Q47605370","B","20140712","101260","505","0"
"Q47605370","C","20140712","1800","9","0"
"Q47605370","C","20140714","2500","12","0"
"Q47605370","B","20140726","118130","585","0"
"Q47605370","C","20140803","11800","59","0"
"Q47605370","B","20140814","142490","710","0"
"Q47605370","B","20140830","81790","405","0"
"Q47605370","B","20140906","72960","360","0"
"Q47605370","A","20140927","119600","119","0"
"Q87369985","A","20140801","108300","108","0"
"Q87369985","A","20140910","45000","45","0"
"Q59587597","A","20140502","189000","189","0"
"Q07520582","B","20140802","140550","140","0"
"Q50406896","A","20140627","124000","620","0"
"Q50406896","A","20140628","299750","1498","0"
"Q50406896","A","20140712","131570","657","0"
"Q50406896","D","20140813","9200","138","0"
"Q76701883","C","20140404","6100","30","0"
"Q76701883","B","20140414","6000","0","6000"
"Q76701883","C","20140416","1000","5","0"
"Q76701883","D","20140426","8200","82","0"
"Q76701883","C","20140521","2300","11","0"
"Q76701883","C","20140527","1000","5","0"
"Q76701883","C","20140530","3200","16","0"
"Q76701883","C","20140620","2700","13","0"
"Q76701883","C","20140625","2900","14","0"
"Q76701883","B","20140628","15390","2","6310"
"Q76701883","C","20140707","1000","5","0"
"Q76701883","D","20140712","11350","113","0"
"Q76701883","D","20140719","4950","49","0"
"Q76701883","D","20140725","10400","104","0"
"Q76701883","D","20140730","17300","173","0"
"Q76701883","E","20140802","3800","38","0"
"Q76701883","C","20140813","2900","0","2900"
"Q76701883","C","20140821","4200","13","0"
"Q76701883","C","20140829","3500","10","0"
"Q76701883","C","20140903","4900","24","0"
"Q76701883","C","20140915","850","4","0"
"Q76701883","B","20140916","43650","45","18350"
"Q89241797","D","20140404","11050","110","0"
"Q62401071","A","20140405","39500","197","0"
"Q62401071","A","20140413","350730","1753","0"
"Q62401071","A","20140505","47700","238","0"
"Q62401071","A","20140608","18000","90","0"
"Q62401071","A","20140615","350240","1419","30000"
"Q62401071","A","20140628","138600","692","0"
"Q62401071","A","20140705","179100","895","0"
"Q62401071","C","20140711","2400","4","0"
"Q62401071","A","20140806","5000","5","0"
"Q62401071","A","20140814","306720","1533","0"
"Q62401071","A","20140830","108000","540","0"
"Q62401071","A","20140909","190620","189","0"
"Q27057582","A","20140405","162800","458","0"
"Q27057582","A","20140406","109500","109","0"
"Q27057582","B","20140505","78500","78","0"
"Q27057582","A","20140522","64000","64","0"
"Q27057582","A","20140524","55600","278","0"
"Q22579762","B","20140816","101460","100","0"
"Q92040876","A","20140402","29000","145","0"
"Q92040876","C","20140406","3900","19","0"
"Q92040876","A","20140413","139000","695","0"
"Q92040876","A","20140509","40000","200","0"
"Q92040876","A","20140529","6500","6","0"
"Q92040876","A","20140531","29900","149","0"
"Q92040876","C","20140623","5500","14","0"
"Q92040876","A","20140720","17000","85","0"
"Q92040876","D","20140721","6500","65","0"
"Q92040876","A","20140730","15900","55","0"
"Q92040876","A","20140802","8500","8","0"
"Q92040876","D","20140805","3150","31","0"
"Q92040876","C","20140811","4700","10","0"
"Q92040876","A","20140902","294500","1472","0"
"Q92040876","D","20140920","3450","34","0"
"Q92040876","A","20140921","39400","76","0"
"Q92040876","A","20140925","68000","68","0"
"Q26098606","E","20140626","15800","158","0"
"Q26098606","A","20140629","307500","307","0"
"Q26098606","A","20140720","59500","59","0"
"Q69700611","A","20140413","167400","167","0"
"Q69700611","A","20140416","109000","109","0"
"Q69700611","A","20140419","30000","30","0"
"Q69700611","A","20140515","34900","34","0"
"Q69700611","A","20140521","16900","16","0"
"Q69700611","A","20140527","14500","14","0"
"Q69700611","A","20140715","6000","6","0"
"Q69700611","A","20140716","6000","6","0"
"Q69700611","A","20140917","159000","159","0"
"Q52384136","A","20140404","161000","161","0"
"Q52384136","A","20140622","128400","628","0"
"Q52384136","A","20140708","17050","17","0"
"Q52384136","A","20140904","244330","244","0"
"Q52384136","E","20140917","13100","104","0"
"Q52384136","A","20140921","129650","103","13000"
"Q52384136","B","20140921","3110","3","0"
"Q21894399","A","20140402","311220","1556","0"
"Q21894399","B","20140414","43580","43","0"
"Q21894399","A","20140417","63200","316","0"
"Q21894399","A","20140505","158800","793","0"
"Q21894399","A","20140606","143000","675","0"
"Q21894399","B","20140609","99840","98","0"
"Q21894399","A","20140731","179000","895","0"
"Q21894399","B","20140815","68050","68","0"
"Q21894399","B","20140826","31350","30","0"
"Q21894399","A","20140909","208900","1044","0"
"Q21894399","B","20140917","61120","61","0"
"Q21894399","B","20140918","3150","3","0"
"Q21894399","B","20140921","19800","19","0"
"Q21894399","B","20140923","68340","68","0"
"Q40361597","A","20140406","217900","1064","4800"
"Q40361597","A","20140408","5000","25","0"
"Q40361597","A","20140409","9000","45","0"
"Q40361597","A","20140507","352680","1763","0"
"Q40361597","D","20140703","6250","62","0"
"Q40361597","A","20140718","73100","365","0"
"Q40361597","A","20140824","394550","1856","0"
"Q40361597","A","20140909","73600","73","0"
"Q29348658","A","20140412","235600","1078","0"
"Q29348658","E","20140507","5350","80","0"
"Q29348658","E","20140602","5350","53","0"
"Q29348658","A","20140626","184300","921","0"
"Q29348658","A","20140831","356800","356","0"
"Q29460629","B","20140505","76080","76","0"
"Q29460629","C","20140518","4400","22","0"
"Q29460629","D","20140724","4300","43","0"
"Q29460629","D","20140923","1500","15","0"
"Q91373684","A","20140515","3850","19","0"
"Q91373684","D","20140523","3650","36","0"
"Q91373684","A","20140820","5000","25","0"
"Q91373684","A","20140901","151000","395","36000"
"Q91373684","A","20140904","282000","1310","0"
"Q91373684","D","20140906","11700","175","0"
"Q91373684","A","20140911","175500","767","0"
"Q14321408","A","20140430","119500","597","0"
"Q14321408","A","20140615","51000","253","0"
"Q14321408","A","20140703","32800","164","0"
"Q14321408","A","20140709","209000","1045","0"
"Q14321408","E","20140709","7450","74","0"
"Q14321408","A","20140713","109000","545","0"
"Q14321408","A","20140727","107160","535","0"
"Q14321408","A","20140912","75000","75","0"
"Q14321408","A","20140921","10000","10","0"
"Q14321408","A","20140925","8500","8","0"
"Q94143695","B","20140416","19700","19","0"
"Q94143695","B","20140604","37080","37","0"
"Q94143695","A","20140819","41350","41","0"
"Q94143695","A","20140822","29400","29","0"
"Q68717687","C","20140413","5200","26","0"
"Q68717687","E","20140421","17500","262","0"
"Q68717687","E","20140423","8400","126","0"
"Q68717687","D","20140630","3800","57","0"
"Q68717687","C","20140924","6700","33","0"
"Q68717687","C","20140926","15400","77","0"
"Q51364590","A","20140512","35700","34","0"
"Q51364590","A","20140528","50000","250","0"
"Q51364590","A","20140529","78000","390","0"
"Q51364590","A","20140929","79000","79","0"
"Q98310976","C","20140421","3000","15","0"
"Q98310976","A","20140607","89000","189","0"
"Q98310976","C","20140813","2780","13","0"
"Q98310976","C","20140819","3000","15","0"
"Q98310976","C","20140821","3500","17","0"
"Q98310976","C","20140827","1980","9","0"
"Q98310976","C","20140911","2880","14","0"
"Q98310976","C","20140917","1980","9","0"
"Q98310976","C","20140919","3000","15","0"
"Q98310976","C","20140922","4800","24","0"
"Q19995990","A","20140619","46920","46","0"
"Q19995990","C","20140621","2700","13","0"
"Q65469592","B","20140504","59770","295","0"
"Q65469592","A","20140512","59000","295","0"
"Q65469592","B","20140517","75550","375","0"
"Q65469592","B","20140524","180940","900","0"
"Q65469592","A","20140530","161000","805","0"
"Q65469592","B","20140530","108870","540","0"
"Q65469592","A","20140531","265200","1205","0"
"Q65469592","B","20140531","195580","980","0"
"Q65469592","B","20140603","51330","250","0"
"Q65469592","B","20140607","194600","965","0"
"Q65469592","B","20140609","27180","135","0"
"Q65469592","B","20140613","29420","145","0"
"Q65469592","B","20140615","61970","305","0"
"Q65469592","B","20140621","197340","985","0"
"Q65469592","B","20140701","43600","1323","0"
"Q65469592","B","20140707","149790","1118","0"
"Q65469592","B","20140803","250080","1875","0"
"Q65469592","B","20140818","76580","571","0"
"Q65469592","B","20140822","52410","390","0"
"Q65469592","B","20140902","99750","743","0"
"Q65469592","B","20140905","94780","705","0"
"Q65469592","B","20140911","129290","968","0"
"Q65469592","B","20140912","97630","728","0"
"Q65469592","B","20140913","15580","113","0"
"Q65469592","A","20140919","118000","118","0"
"Q65469592","B","20140919","216760","1620","0"
"Q63027434","A","20140411","22000","22","0"
"Q63027434","A","20140505","44800","44","0"
"Q63027434","B","20140505","51060","51","0"
"Q63027434","A","20140509","14900","14","0"
"Q63027434","A","20140512","16800","16","0"
"Q63027434","A","20140515","373200","373","0"
"Q63027434","A","20140522","50200","49","0"
"Q63027434","A","20140530","27200","27","0"
"Q63027434","B","20140602","5500","0","5500"
"Q63027434","A","20140606","36000","36","0"
"Q63027434","D","20140609","3800","38","0"
"Q63027434","A","20140613","20920","20","0"
"Q63027434","B","20140616","3000","0","3000"
"Q63027434","B","20140622","26090","26","0"
"Q63027434","A","20140627","200000","200","0"
"Q63027434","B","20140629","12770","12","0"
"Q63027434","D","20140630","2300","23","0"
"Q63027434","B","20140706","20270","20","0"
"Q63027434","A","20140708","11000","11","0"
"Q63027434","A","20140711","8500","8","0"
"Q63027434","A","20140714","26500","26","0"
"Q63027434","A","20140717","88400","88","0"
"Q63027434","B","20140720","18080","18","0"
"Q63027434","A","20140725","18500","18","0"
"Q63027434","B","20140727","17780","17","0"
"Q63027434","B","20140728","3000","3","0"
"Q63027434","A","20140801","53500","53","0"
"Q63027434","A","20140808","18000","18","0"
"Q63027434","B","20140810","15900","15","0"
"Q63027434","A","20140815","42000","42","0"
"Q63027434","B","20140824","20190","20","0"
"Q63027434","A","20140829","27300","26","0"
"Q63027434","A","20140830","43000","42","0"
"Q63027434","A","20140905","47000","47","0"
"Q63027434","B","20140907","8500","8","0"
"Q63027434","A","20140912","10000","10","0"
"Q63027434","A","20140919","42000","42","0"
"Q63027434","A","20140923","9700","9","0"
"Q63027434","A","20140926","28420","27","0"
"Q63027434","B","20140928","11200","11","0"
"Q63027434","B","20140929","8500","8","0"
"Q51927285","A","20140730","215200","215","0"
"Q38273949","A","20140511","80760","79","0"
"Q38273949","D","20140715","8100","81","0"
"Q38273949","D","20140729","9050","90","0"
"Q38273949","D","20140812","5350","53","0"
"Q38273949","D","20140826","11050","110","0"
"Q38273949","D","20140920","12750","127","0"
"Q20901249","A","20140404","323180","1311","60600"
"Q20901249","D","20140409","1800","18","0"
"Q20901249","A","20140423","41660","208","0"
"Q20901249","A","20140510","79000","395","0"
"Q20901249","B","20140522","18100","18","0"
"Q20901249","A","20140607","78050","390","0"
"Q20901249","D","20140607","2100","21","0"
"Q20901249","A","20140613","204180","965","11080"
"Q20901249","A","20140614","167120","835","0"
"Q20901249","A","20140619","150300","751","0"
"Q20901249","A","20140621","264900","164","0"
"Q20901249","A","20140710","23800","23","0"
"Q20901249","D","20140715","6400","64","0"
"Q20901249","A","20140720","32900","32","0"
"Q20901249","B","20140805","9650","9","0"
"Q20901249","A","20140807","92400","462","0"
"Q20901249","A","20140901","11950","59","0"
"Q20901249","A","20140904","334370","1352","23000"
"Q58482193","D","20140417","4300","43","0"
"Q58482193","B","20140507","158010","5790","0"
"Q58482193","B","20140512","64550","320","0"
"Q58482193","B","20140520","152400","755","0"
"Q58482193","D","20140528","4500","0","4500"
"Q58482193","B","20140529","65340","320","0"
"Q58482193","D","20140615","7800","78","0"
"Q58482193","A","20140625","59000","295","0"
"Q58482193","B","20140625","37080","185","0"
"Q58482193","B","20140704","214250","6065","0"
"Q58482193","D","20140704","2300","23","0"
"Q58482193","C","20140809","6800","9","0"
