"ID","성별","연령","거주지역"
"Q70917707","F","58","서울 성북구 돈암2동"
"Q22579762","F","53","강원 정선군 남면"
"Q32718927","F","47","서울 은평구 역촌동"
"Q39145592","M","35","서울 서대문구 홍제4동"
"Q15999574","F","58","서울 종로구 평창동"
"Q50495197","F","48","서울 중구 황학동"
"Q13009922","F","39","서울 은평구 대조동"
"Q94315865","F","39","서울 성북구 동소문동4가"
"Q49768130","F","46","서울 은평구 진관동"
"Q46709203","F","39","서울 성북구 동선동4가"
"Q64010541","F","75","서울 종로구 누상동"
"Q95406965","F","47","서울 은평구 구산동"
"Q73568497","F","45","서울 성북구 정릉2동"
"Q45435378","M","56","서울 성북구 성북동1가"
"Q71865741","F","56","서울 서초구 반포1동"
"Q56762100","F","38","서울 서초구 잠원동"
"Q25231708","M","57","경기 고양시 일산서구 탄현동"
"Q82557970","F","47","서울 성북구 하월곡동"
"Q23884186","F","59","서울 은평구 대조동"
"Q95503098","F","42","서울 은평구 녹번동"
"Q07241620","F","38","서울 성북구 동소문동7가"
"Q54376002","F","40","서울 성북구 동선동4가"
"Q79726771","F","34","강원 철원군 동송읍"
"Q30412621","M","47","서울 서초구 잠원동"
"Q54484980","F","56","서울 은평구 불광3동"
"Q11245595","F","35","서울 은평구 진관동"
"Q45758787","F","44","서울 은평구 진관동"
"Q74719878","F","67","서울 은평구 갈현2동"
"Q44570191","F","35","서울 은평구 불광동"
"Q83316555","M","42","서울 강북구 번3동"
"Q32679025","M","74","서울 서초구 서초4동"
"Q01946662","F","66","서울 서초구 서초4동"
"Q22772237","F","38","서울 은평구 갈현1동"
"Q49340131","F","31","서울 성북구 동소문동4가"
"Q36544392","F","40","서울 성북구 성북동"
"Q59090995","F","67","서울 성북구 보문동3가"
"Q88133659","F","35","서울 광진구 자양2동"
"Q93636599","M","35","경기 의정부시 가능2동"
"Q63918768","F","62","경기 고양시 일산서구 일산3동"
"Q21939133","F","44","서울 성북구 삼선동2가"
"Q55700777","F","31","대전 중구 중촌동"
"Q63927217","F","45","서울 은평구 갈현1동"
"Q14919260","F","39","서울 은평구 불광동"
"Q87972588","F","62","경기 고양시 덕양구 삼송동"
"Q97527711","M","35","서울 서초구 잠원동"
"Q91088459","F","34","서울 은평구 불광3동"
"Q01191126","F","44","서울 은평구 불광2동"
"Q77213327","F","33","서울 은평구 불광3동"
"Q93129777","F","32","서울 서초구 잠원동"
"Q59873990","F","26","서울 은평구 불광3동"
"Q67474622","F","49","서울 종로구 견지동"
"Q14361227","F","52","서울 은평구 불광동"
"Q40144065","F","54","서울 도봉구 방학3동"
"Q40036298","F","45","서울 성북구 돈암2동"
"Q03924404","F","47","서울 은평구 갈현2동"
"Q34740118","F","42","서울 마포구 성산2동"
"Q69748320","F","33","서울 서초구 잠원동"
"Q28297302","F","52","서울 성북구 돈암2동"
"Q47010357","F","36","서울 종로구 명륜동4가"
"Q20239562","F","36","서울 성북구 동선동2가"
"Q42456507","F","48","서울 은평구 불광1동"
"Q68187559","F","31","서울 성북구 동선동4가"
"Q24297163","F","44","서울 서대문구 홍제1동"
"Q93689924","F","48","서울 성북구 돈암1동"
"Q83141696","M","61","서울 은평구 불광3동"
"Q46150764","F","51","서울 중구 남대문로5가"
"Q07066134","F","57","서울 서초구 서초동"
"Q07246577","M","65","경기 고양시 덕양구 동산동"
"Q27955569","F","36","서울 마포구 도화동"
"Q04737470","F","45","서울 성북구 동선동5가"
"Q89741311","F","60","서울 은평구 구산동"
"Q45995296","F","50","서울 성북구 동소문동4가"
"Q57080292","F","54","서울 은평구 진관동"
"Q32808135","F","37","서울 은평구 대조동"
"Q99396800","F","45","서울 성북구 돈암동"
"Q62436405","F","49","서울 은평구 불광동"
"Q73507097","F","33","서울 은평구 불광동"
"Q11897292","F","44","서울 성북구 성북동"
"Q07307325","F","48","서울 성북구 삼선동3가"
"Q20591351","M","55","서울 성북구 삼선동4가"
"Q29694097","M","51","서울 은평구 불광3동"
"Q08457542","F","57","서울 서대문구 홍제1동"
"Q41159885","F","24","서울 종로구 연건동"
"Q13541439","F","27","서울 성북구 성북동1가"
"Q05413380","F","30","서울 성북구 길음3동"
"Q32920477","F","65","서울 성북구 삼선동2가"
"Q61109082","F","63","서울 노원구 월계3동"
"Q81166503","F","31","강원 춘천시 퇴계동"
"Q54621628","M","54","서울 서초구 잠원동"
"Q69105368","M","34","서울 강동구 성내2동"
"Q43340983","M","50","서울 서대문구 북가좌동"
"Q55298630","F","42","서울 성북구 동소문동4가"
"Q53768934","F","44","서울 성북구 돈암2동"
"Q07201854","F","39","경기 고양시 일산동구 정발산동"
"Q75698386","F","34","서울 성북구 동선동2가"
"Q73916473","F","24","서울 서대문구 연희동"
"Q37060579","M","26","서울 종로구 명륜동2가"
"Q90597163","F","34","서울 성북구 안암동3가"
"Q83862242","F","30","서울 마포구 합정동"
"Q65399120","F","40","서울 성북구 돈암2동"
"Q98405188","F","31","서울 서대문구 천연동"
"Q07635826","F","74","서울 성북구 정릉4동"
"Q66889581","M","37","서울 은평구 진관동"
"Q22289086","F","58","서울 종로구 혜화동"
"Q46990184","F","63","서울 종로구 혜화동"
"Q23557782","F","41","서울 은평구 증산동"
"Q67328888","F","41","서울 종로구 동숭동"
"Q49904231","F","62","서울 서초구 반포1동"
"Q45408834","M","37","서울 서초구 잠원동"
"Q83908163","F","45","서울 은평구 불광1동"
"Q93599247","F","49","서울 은평구 진관동"
"Q35815370","F","55","서울 마포구 신공덕동"
"Q18800060","M","35","서울 성북구 하월곡3동"
"Q69076945","F","52","서울 성북구 돈암1동"
"Q74535297","F","44","서울 서초구 반포1동"
"Q38782998","F","48","서울 서초구 서초2동"
"Q43721006","F","39","서울 서초구 잠원동"
"Q09471978","F","37","서울 성북구 동소문동6가"
"Q50583828","M","45","서울 성북구 삼선동2가"
"Q84127766","M","33","서울 강서구 화곡7동"
"Q32983793","M","33","서울 서초구 잠원동"
"Q85648230","F","45","서울 강남구 압구정동"
"Q96401428","M","39","서울 은평구 불광3동"
"Q18987788","F","37","서울 서초구 잠원동"
"Q32796662","F","44","서울 서대문구 홍제동"
"Q41213242","F","67","서울 은평구 대조동"
"Q64170668","F","35","서울 성북구 돈암1동"
"Q85688200","F","30","서울 성북구 안암동1가"
"Q03756489","F","64","서울 은평구 녹번동"
"Q50829751","F","28","서울 성북구 삼선동5가"
"Q46730628","F","31","서울 성북구 삼선동4가"
"Q92760171","F","51","서울 강북구 미아동"
"Q68015469","F","54","경기 고양시 덕양구 동산동"
"Q20558446","F","34","경기 부천시 소사구 소사본동"
"Q91178057","F","34","서울 은평구 불광동"
"Q55571608","F","52","서울 성북구 돈암1동"
"Q89276968","F","39","서울 강북구 우이동"
"Q22217885","M","30","서울 서대문구 홍제동"
"Q81886622","M","38","서울 은평구 불광2동"
"Q51378706","F","37","서울 서초구 반포4동"
"Q87306093","F","40","서울 서초구 반포1동"
"Q47844976","M","39","서울 도봉구 창4동"
"Q74510745","F","50","서울 성북구 동소문동7가"
"Q76341757","F","51","서울 서초구 반포1동"
"Q70198998","M","45","서울 서초구 잠원동"
"Q06145428","F","57","서울 종로구 명륜동2가"
"Q39847921","F","43","서울 종로구 창신3동"
"Q72138583","F","48","서울 종로구 창신3동"
"Q69211536","F","43","서울 은평구 대조동"
"Q55887037","F","35","서울 광진구 능동"
"Q35616749","F","41","서울 성북구 정릉2동"
"Q17493182","M","38","서울 성북구 돈암2동"
"Q49087592","F","41","서울 성북구 정릉2동"
"Q63655605","M","29","서울 강북구 번2동"
"Q20684588","F","56","서울 노원구 공릉2동"
"Q03669172","F","37","서울 서초구 양재2동"
"Q30830726","F","28","서울 종로구 구기동"
"Q70806138","M","39","서울 서초구 서초4동"
"Q86199962","M","30","경기 의정부시 장암동"
"Q70871598","F","39","서울 강서구 염창동"
"Q39793326","M","29","서울 성북구 삼선동3가"
"Q39413139","M","38","서울 성북구 돈암동"
"Q50894712","M","55","서울 은평구 진관동"
"Q58482193","F","53","서울 종로구 무악동"
"Q10835164","F","47","서울 종로구 무악동"
"Q77920840","F","43","서울 종로구 무악동"
"Q47647525","F","52","서울 서초구 반포1동"
"Q79233498","F","33","서울 성동구 금호동4가"
"Q55270392","F","31","서울 종로구 누하동"
"Q13996976","F","46","서울 성북구 동소문동5가"
"Q09905791","F","43","서울 성북구 돈암1동"
"Q86654290","F","26","서울 종로구 동숭동"
"Q86822917","F","31","서울 서초구 잠원동"
"Q65193889","F","54","서울 도봉구 방학1동"
"Q78813019","F","31","서울 은평구 불광1동"
"Q77274622","F","54","서울 성북구 돈암2동"
"Q74955656","F","33","서울 동작구 신대방1동"
"Q73721758","F","49","서울 은평구 갈현2동"
"Q69047072","M","40","서울 성북구 동소문동7가"
"Q95134093","F","40","서울 서초구 서초4동"
"Q54787648","M","45","서울 종로구 세종로"
"Q86733278","F","38","서울 서초구 반포1동"
"Q50510678","F","35","서울 성북구 성북동"
"Q13392814","F","40","서울 성북구 돈암2동"
"Q38273949","F","53","서울 종로구 숭인2동"
"Q25479268","F","51","서울 중구 신당6동"
"Q98044061","M","51","서울 성북구 삼선동4가"
"Q97357488","M","40","서울 은평구 갈현1동"
"Q78763819","F","55","서울 은평구 역촌동"
"Q23665909","F","39","서울 은평구 불광2동"
"Q73984978","M","35","서울 노원구 월계3동"
"Q63800007","F","66","서울 성북구 정릉4동"
"Q75752215","M","48","서울 서초구 잠원동"
"Q32414596","F","35","서울 은평구 진관동"
"Q71846707","F","48","서울 은평구 구산동"
"Q18405370","F","55","경기 고양시 덕양구 신원동"
"Q17409581","F","40","서울 강북구 삼양동"
"Q36870200","F","54","서울 은평구 진관동"
"Q50249119","M","35","서울 은평구 불광동"
"Q09495696","F","59","서울 은평구 진관동"
"Q33178901","F","62","서울 은평구 갈현1동"
"Q32448116","M","49","서울 서초구 잠원동"
"Q99261239","F","28","서울 성북구 돈암동"
"Q01344017","F","32","서울 동대문구 제기동"
"Q60488922","F","52","서울 성북구 안암동2가"
"Q79487158","F","30","서울 은평구 불광2동"
"Q93228658","F","50","서울 강동구 명일1동"
"Q22065789","M","47","서울 서초구 반포1동"
"Q31408448","M","36","서울 서초구 잠원동"
"Q63864058","F","41","서울 서초구 반포4동"
"Q14037813","F","27","서울 은평구 신사1동"
"Q81229700","F","37","서울 은평구 불광3동"
"Q95685984","F","57","서울 은평구 진관동"
"Q84378551","F","35","서울 서초구 서초4동"
"Q53216280","F","37","서울 서대문구 영천동"
"Q34846663","F","42","서울 은평구 불광2동"
"Q62870114","F","68","서울 은평구 신사1동"
"Q35178926","F","67","서울 종로구 무악동"
"Q79163476","M","77","서울 은평구 불광2동"
"Q78286962","F","45","서울 은평구 갈현1동"
"Q42613769","F","39","서울 마포구 중동"
"Q07012928","F","47","서울 마포구 성산동"
"Q30602966","F","43","서울 은평구 불광2동"
"Q08799573","F","42","서울 서대문구 북가좌2동"
"Q98985589","F","45","서울 서대문구 대현동"
"Q11772671","F","30","서울 은평구 수색동"
"Q07030893","F","44","서울 서초구 서초4동"
"Q88612000","F","44","서울 은평구 진관동"
"Q23078703","F","35","서울 서대문구 남가좌2동"
"Q63602731","F","46","서울 성북구 돈암2동"
"Q85567334","F","51","서울 노원구 상계9동"
"Q16459576","F","44","서울 은평구 불광2동"
"Q95501984","F","31","서울 은평구 불광1동"
"Q93754995","F","56","서울 은평구 불광2동"
"Q66725290","F","32","서울 중구 약수동"
"Q59762672","F","55","서울 은평구 불광2동"
"Q53448799","F","32","서울 은평구 신사1동"
"Q03726030","M","49","경기 고양시 덕양구 동산동"
"Q06115134","F","45","서울 서대문구 홍제3동"
"Q53597886","F","56","서울 은평구 진관동"
"Q85300642","M","48","서울 서초구 잠원동"
"Q73830612","F","32","서울 서초구 잠원동"
"Q37866759","F","42","서울 은평구 대조동"
"Q60598357","F","71","서울 성북구 동선동4가"
"Q27530075","F","29","서울 성북구 돈암2동"
"Q00081525","M","57","서울 서초구 잠원동"
"Q83349261","M","32","경기 고양시 덕양구 동산동"
"Q09921061","M","23","서울 서대문구 남가좌2동"
"Q77702314","F","29","서울 서대문구 영천동"
"Q28850315","F","49","서울 서대문구 홍은3동"
"Q12596169","F","40","서울 은평구 갈현1동"
"Q62497642","M","26","서울 서대문구 홍제1동"
"Q73177797","F","47","서울 서대문구 홍제4동"
"Q89517703","F","35","서울 서대문구 홍제4동"
"Q77665399","F","51","서울 서대문구 홍제4동"
"Q88552723","F","44","서울 서초구 잠원동"
"Q00264374","F","49","서울 은평구 불광동"
"Q26691429","F","61","서울 마포구 도화동"
"Q09400051","F","44","서울 서초구 서초4동"
"Q88809339","F","43","경기 고양시 덕양구 행신2동"
"Q74643107","F","60","서울 은평구 대조동"
"Q65705269","M","56","서울 성북구 동소문동7가"
"Q86128042","F","36","서울 성북구 동소문동3가"
"Q89754532","F","52","서울 은평구 대조동"
"Q06207687","F","61","서울 은평구 대조동"
"Q79861550","F","38","서울 서대문구 남가좌2동"
"Q31365647","F","43","전남 목포시 용당2동"
"Q12817622","M","26","경기 양주시 덕계동"
"Q12339291","M","27","서울 서대문구 연희동"
"Q60032621","F","29","서울 서대문구 창천동"
"Q79036387","F","38","경기 양주시 장흥면"
"Q88565071","M","32","서울 은평구 불광2동"
"Q09940042","F","51","서울 은평구 진관동"
"Q95874547","F","44","서울 은평구 불광1동"
"Q57496698","F","52","서울 은평구 진관동"
"Q47642830","F","34","서울 서대문구 홍은2동"
"Q92844744","F","60","서울 서대문구 홍제4동"
"Q90481157","F","47","서울 서대문구 홍은3동"
"Q70015541","F","52","경기 안양시 동안구 귀인동"
"Q66383098","F","33","서울 은평구 진관동"
"Q87234017","F","56","서울 성북구 돈암1동"
"Q95786590","M","37","서울 서대문구 홍은3동"
"Q28357953","M","25","서울 서대문구 홍은3동"
"Q81367644","M","50","서울 서대문구 합동"
"Q88722580","F","34","서울 은평구 불광동"
"Q62342781","F","31","서울 서대문구 홍은동"
"Q00925375","F","61","경기 고양시 덕양구 지축동"
"Q49366767","F","47","서울 구로구 오류1동"
"Q27197929","M","30","서울 서대문구 홍제1동"
"Q30844855","F","67","서울 은평구 불광3동"
"Q19827391","M","56","서울 서대문구 홍제4동"
"Q36471178","F","69","서울 은평구 불광2동"
"Q08289777","F","46","서울 은평구 대조동"
"Q88428890","F","58","서울 은평구 신사동"
"Q22097985","F","41","서울 은평구 불광1동"
"Q06449224","F","36","서울 서대문구 홍제3동"
"Q54674361","F","25","서울 서대문구 홍제1동"
"Q13282890","F","60","서울 은평구 진관동"
